order_id,product_id,price,rating,return_status,low_rating_flag,product_order_count,price_bucket_Low,price_bucket_Medium,risk_score,risk_category
O1182,P295,224.18,4,0,0,2,False,True,0.13428430717391826,Low
O1183,P487,178.65,2,0,1,4,False,True,0.29536204567745133,Low
O1184,P940,366.27,3,1,0,2,False,False,0.3195675254326049,Medium
O1185,P898,167.7,4,0,0,4,False,True,0.11936999526128086,Low
O1186,P367,198.55,2,0,1,2,False,True,0.309624711030845,Medium
O1187,P597,466.55,5,0,0,2,False,False,0.21825762929683806,Low
O1188,P843,410.7,4,0,0,4,False,False,0.2578176091429521,Low
O1189,P970,98.86,1,0,1,1,True,False,0.3412078004783697,Medium
O1190,P987,418.54,3,0,0,3,False,False,0.3373214347878124,Medium
O1191,P965,390.81,1,0,1,3,False,False,0.594502700372047,Medium
O1192,P395,81.36,5,0,0,1,True,False,0.07563412760596831,Low
O1193,P971,81.54,4,1,0,3,True,False,0.10140081434439449,Low
O1194,P821,163.1,1,0,1,6,False,True,0.3596377136528561,Medium
O1195,P893,277.52,3,0,0,1,False,True,0.19814699383627207,Low
O1196,P149,365.07,4,1,0,2,False,False,0.24784739319940285,Low
O1197,P668,469.22,3,0,0,1,False,False,0.36560991064558723,Medium
O1198,P253,486.04,4,0,0,1,False,False,0.29476411206071423,Low
O1199,P169,297.49,4,0,0,2,False,True,0.15072671247206418,Low
O1200,P984,23.3,4,0,0,1,True,False,0.09468679854450875,Low
O1201,P825,364.73,5,1,0,4,False,False,0.18332812598627785,Low
O1202,P939,495.9,2,0,1,2,False,False,0.5594780731554063,Medium
O1203,P936,428.99,4,1,0,1,False,False,0.27345391882193,Low
O1204,P413,53.63,1,1,1,2,True,False,0.31939868325472265,Medium
O1205,P490,77.31,1,0,1,1,True,False,0.33236496953384126,Medium
O1206,P888,351.31,2,1,1,1,False,False,0.4972320846946699,Medium
O1207,P403,254.62,1,1,1,3,False,True,0.4104209603011357,Medium
O1208,P775,168.06,5,1,0,2,False,True,0.08957281983280044,Low
O1209,P295,159.97,2,1,1,2,False,True,0.2946817203105449,Low
O1210,P568,278.71,3,0,0,2,False,True,0.19603638109134464,Low
O1211,P207,352.49,5,0,0,1,False,False,0.18696154249475314,Low
O1212,P437,17.62,5,0,0,3,True,False,0.06590580486297609,Low
O1213,P926,357.29,4,0,0,4,False,False,0.23949190992397423,Low
O1214,P873,129.06,3,0,0,5,True,False,0.14512760018086449,Low
O1215,P872,495.27,1,0,1,3,False,False,0.6398064619433538,High
O1216,P949,324.26,3,1,0,1,False,False,0.30631231651192703,Medium
O1217,P925,362.03,2,1,1,2,False,False,0.4982747759077966,Medium
O1218,P894,218.47,3,1,0,1,False,True,0.18147256780326185,Low
O1219,P876,257.96,5,0,0,2,False,True,0.10398613304904576,Low
O1220,P108,252.3,5,0,0,2,False,True,0.10302125424939684,Low
O1221,P877,272.1,5,0,0,1,False,True,0.10791701915611487,Low
O1222,P520,317.42,4,0,0,3,False,False,0.22913672570040908,Low
O1223,P981,427.12,4,1,0,3,False,False,0.2666566646138493,Low
O1224,P692,329.91,1,0,1,2,False,False,0.5710777858352714,Medium
O1225,P790,154.23,4,0,0,5,False,True,0.11520115585489098,Low
O1226,P352,250.82,2,0,1,1,False,True,0.33396179136239856,Medium
O1227,P863,49.87,1,1,1,4,True,False,0.31120493284817136,Medium
O1228,P345,371.77,5,0,0,3,False,False,0.18762723440433374,Low
O1229,P765,338.35,4,0,0,2,False,False,0.2388098020184158,Low
O1230,P885,70.5,5,0,0,4,True,False,0.07111254319438506,Low
O1231,P963,28.77,1,0,1,4,True,False,0.30295685175025505,Medium
O1232,P706,446.72,2,1,1,4,False,False,0.5293769367060178,Medium
O1233,P763,143.56,5,1,0,3,True,False,0.08166215556731869,Low
O1234,P611,97.56,3,0,0,3,True,False,0.14183125767520122,Low
O1235,P151,238.01,5,0,0,5,False,True,0.09648353899790284,Low
O1236,P879,297.36,3,0,0,3,False,True,0.19900671969594821,Low
O1237,P916,69.04,5,0,0,4,True,False,0.07093556596940424,Low
O1238,P831,217.52,4,1,0,3,False,True,0.13108983703130528,Low
O1239,P436,464.53,2,0,1,2,False,False,0.5452288695587248,Medium
O1240,P203,181.59,5,0,0,2,False,True,0.0916207018543387,Low
O1241,P723,410.54,2,1,1,2,False,False,0.5205437560281209,Medium
O1242,P164,485.65,4,1,0,3,False,False,0.2882043371245439,Low
O1243,P707,294.29,2,1,1,3,False,True,0.34490632439392754,Medium
O1244,P357,54.1,3,1,0,1,True,False,0.13599511957461616,Low
O1245,P593,282.26,2,1,1,5,False,True,0.33299844951384255,Medium
O1246,P216,106.13,5,0,0,4,True,False,0.07555975178637606,Low
O1247,P268,403.38,5,1,0,2,False,False,0.19910387653457262,Low
O1248,P307,219.89,3,0,0,2,False,True,0.17956204947754528,Low
O1249,P403,14.27,4,0,0,3,True,False,0.09068134357893456,Low
O1250,P504,218.03,1,0,1,2,False,True,0.397971483473548,Medium
O1251,P731,114.67,3,0,0,2,True,False,0.14764347367130215,Low
O1252,P868,165.02,2,0,1,1,False,True,0.2998627290045659,Low
O1253,P556,31.79,2,0,1,2,True,False,0.24070426218174454,Low
O1254,P709,465.1,2,1,1,2,False,False,0.5454885150475027,Medium
O1255,P991,147.67,2,0,1,2,True,False,0.28172352908241877,Low
O1256,P593,392.94,3,0,0,5,False,False,0.3200953543264178,Medium
O1257,P292,330.73,5,0,0,3,False,False,0.17640440503367077,Low
O1258,P706,230.84,5,0,0,4,False,True,0.09668869683381336,Low
O1259,P167,162.37,2,0,1,1,False,True,0.2988415954547389,Low
O1260,P215,165.41,3,0,0,2,False,True,0.16528656687840382,Low
O1261,P476,10.73,3,0,0,2,True,False,0.12519129176414182,Low
O1262,P814,424.61,5,0,0,3,False,False,0.20287445903370016,Low
O1263,P411,255.55,4,0,0,3,False,True,0.1392553702242526,Low
O1264,P504,238.71,1,0,1,2,False,True,0.4071085898142456,Medium
O1265,P794,371.38,4,0,0,3,False,False,0.24711527464951183,Low
O1266,P865,201.13,3,0,0,1,False,True,0.17678845815452612,Low
O1267,P535,290.45,3,0,0,2,False,True,0.1994580317922924,Low
O1268,P520,370.6,3,1,0,3,False,False,0.3179239838342544,Medium
O1269,P233,444.26,4,0,0,1,False,False,0.27906286747592624,Low
O1270,P642,50.37,2,1,1,2,True,False,0.24699807462926093,Low
O1271,P849,219.8,2,0,1,3,False,True,0.3146739044085829,Medium
O1272,P457,349.61,5,0,0,1,False,False,0.18615858803511323,Low
O1273,P478,291.66,4,0,0,4,False,True,0.1454588739756018,Low
O1274,P696,444.5,3,0,0,5,False,False,0.3410523851498387,Medium
O1275,P142,42.88,5,0,0,3,True,False,0.06882095711941048,Low
O1276,P454,237.57,5,0,0,1,False,True,0.10195992567537081,Low
O1277,P827,468.07,2,0,1,3,False,False,0.5429913751008675,Medium
O1278,P344,422.71,1,1,1,3,False,False,0.6085490992796877,High
O1279,P691,19.34,4,0,0,1,True,False,0.09406498866695812,Low
O1280,P589,299.91,2,1,1,3,False,True,0.3472429430130414,Medium
O1281,P582,109.18,1,0,1,2,True,False,0.34198057674251825,Medium
O1282,P633,88.4,5,0,0,1,True,False,0.07654335675349318,Low
O1283,P851,294.47,1,0,1,3,False,True,0.4282454495938851,Medium
O1284,P876,436.93,5,0,0,2,False,False,0.20911524577709803,Low
O1285,P963,311.61,1,1,1,4,False,False,0.5551698284661516,Medium
O1286,P413,233.71,2,0,1,2,False,True,0.3235995072335141,Medium
O1287,P425,40.27,3,0,0,2,True,False,0.1312568230534988,Low
O1288,P982,178.75,5,0,0,5,False,True,0.08740067060186552,Low
O1289,P348,166.94,2,1,1,2,False,True,0.29735019628350823,Low
O1290,P283,242.14,2,0,1,4,False,True,0.3202030414452313,Medium
O1291,P538,102.14,5,0,0,2,True,False,0.07723318506914602,Low
O1292,P752,459.13,3,1,0,3,False,False,0.3541876559859724,Medium
O1293,P560,255.14,5,0,0,5,False,True,0.09926207245503749,Low
O1294,P923,144.11,3,0,0,3,True,False,0.15256267528396739,Low
O1295,P639,422.92,2,1,1,1,False,False,0.5300860161342156,Medium
O1296,P547,395.91,1,1,1,2,False,False,0.6004893752868288,High
O1297,P670,343.11,3,0,0,2,False,False,0.3103872746923651,Medium
O1298,P221,168.1,3,0,0,2,False,True,0.1659695345587764,Low
O1299,P440,32.56,2,0,1,1,True,False,0.24381362119560288,Low
O1300,P979,182.32,1,0,1,1,False,True,0.38603573893172616,Medium
O1301,P566,490.68,3,0,0,2,False,False,0.3711713944870488,Medium
O1302,P159,300.79,4,0,0,4,False,False,0.22109983778832848,Low
O1303,P458,219.12,2,0,1,4,False,True,0.3110679968843336,Medium
O1304,P537,318.63,2,0,1,1,False,False,0.48222967664647975,Medium
O1305,P987,18.82,2,0,1,3,True,False,0.23358557597079238,Low
O1306,P983,484.3,2,0,1,2,False,False,0.5542191384193987,Medium
O1307,P405,485.07,1,1,1,1,False,False,0.6426380638121054,High
O1308,P261,265.44,2,0,1,3,False,True,0.33303090752310294,Medium
O1309,P783,264.97,5,1,0,2,False,True,0.10519221712590483,Low
O1310,P873,404.77,5,0,0,5,False,False,0.19217757426111462,Low
O1311,P321,52.85,3,0,0,3,True,False,0.13212449808974963,Low
O1312,P195,492.43,2,0,1,5,False,False,0.5463905623538131,Medium
O1313,P285,361.61,5,0,0,6,False,False,0.17788550407917064,Low
O1314,P246,345.02,1,1,1,3,False,False,0.5740723585512986,Medium
O1315,P118,23.76,4,0,0,3,True,False,0.09212929642604434,Low
O1316,P202,328.24,5,0,0,3,False,False,0.17574076219146748,Low
O1317,P665,151.57,3,0,0,4,False,True,0.15764150280446512,Low
O1318,P265,305.99,5,0,0,2,False,False,0.17209827051915091,Low
O1319,P625,447.6,1,1,1,4,False,False,0.6157201228872586,High
O1320,P828,383.94,4,0,0,1,False,False,0.2573220029669749,Low
O1321,P478,72.04,4,0,0,4,True,False,0.09843522614042938,Low
O1322,P498,191.47,4,0,0,2,False,True,0.12745043753253119,Low
O1323,P529,223.68,4,0,0,2,False,True,0.13417755432939044,Low
O1324,P543,207.35,5,0,0,5,False,True,0.09168351681032483,Low
O1325,P806,227.79,4,0,0,3,False,True,0.1332539986383115,Low
O1326,P481,47.13,5,0,0,1,True,False,0.07135312092056914,Low
O1327,P916,311.77,2,1,1,4,False,False,0.46747450363074633,Medium
O1328,P354,491.36,4,0,0,2,False,False,0.2935702260712268,Low
O1329,P883,392.83,3,0,0,3,False,False,0.3268453437964498,Medium
O1330,P602,251.86,2,1,1,2,False,True,0.33094066949543693,Medium
O1331,P863,281.87,5,0,0,4,False,True,0.10519229661517056,Low
O1332,P543,339.57,3,0,0,5,False,False,0.299142481921797,Low
O1333,P175,499.69,4,0,0,4,False,False,0.29031579393610757,Low
O1334,P663,327.35,5,0,0,3,False,False,0.1755040335301817,Low
O1335,P620,154.43,1,1,1,1,False,True,0.3739645289440193,Medium
O1336,P453,322.4,3,0,0,3,False,False,0.2990383169295836,Low
O1337,P917,430.56,1,0,1,3,False,False,0.6119792287522229,High
O1338,P435,200.61,2,0,1,3,False,True,0.30712098726193526,Medium
O1339,P308,452.18,4,0,0,7,False,False,0.2635288065106725,Low
O1340,P257,317.0,4,0,0,2,False,False,0.23175286531337616,Low
O1341,P615,289.07,1,0,1,4,False,True,0.4220269706352508,Medium
O1342,P103,128.08,3,0,0,2,True,False,0.150770874196228,Low
O1343,P276,334.37,5,1,0,2,False,False,0.17965461226701784,Low
O1344,P428,169.0,5,0,0,4,False,True,0.08721032545803928,Low
O1345,P783,18.22,5,0,0,2,True,False,0.06693676631948323,Low
O1346,P268,157.38,4,0,0,2,False,True,0.12064654136858913,Low
O1347,P981,486.36,5,1,0,3,False,False,0.22183958686834904,Low
O1348,P438,232.9,2,1,1,3,False,True,0.31988710518782043,Medium
O1349,P341,365.42,1,1,1,2,False,False,0.5869785068959282,Medium
O1350,P895,390.12,4,0,0,3,False,False,0.2535763821290132,Low
O1351,P915,242.87,2,0,1,2,False,True,0.3272938987981116,Medium
O1352,P527,311.87,5,0,0,2,False,False,0.1736428998813839,Low
O1353,P846,35.59,4,0,0,2,True,False,0.09529331443118474,Low
O1354,P242,493.54,2,1,1,5,False,False,0.5468959467390713,Medium
O1355,P336,397.64,4,1,0,1,False,False,0.26216139305927877,Low
O1356,P242,343.11,4,0,0,5,False,False,0.23200178030528582,Low
O1357,P772,302.98,3,1,0,3,False,False,0.291613655708535,Low
O1358,P157,276.56,2,0,1,1,False,True,0.34456167694109335,Medium
O1359,P140,312.45,1,1,1,3,False,False,0.5593805895385516,Medium
O1360,P734,410.4,4,0,0,5,False,False,0.25475368581467667,Low
O1361,P907,318.09,1,1,1,3,False,False,0.5619329023948527,Medium
O1362,P364,135.71,4,0,0,2,True,False,0.11237465135366344,Low
O1363,P688,288.59,4,0,0,3,False,True,0.14669173091119966,Low
O1364,P663,273.94,4,0,0,3,False,True,0.14335464225676328,Low
O1365,P560,174.34,5,0,0,5,False,True,0.08675659542864733,Low
O1366,P503,287.81,2,0,1,4,False,True,0.3387355198638247,Medium
O1367,P342,140.23,2,0,1,2,True,False,0.2789658613081039,Low
O1368,P505,240.81,4,0,0,2,False,True,0.1378759518291285,Low
O1369,P632,167.52,2,0,1,3,False,True,0.29433825944816805,Low
O1370,P751,133.21,5,0,0,2,True,False,0.08140072882450042,Low
O1371,P617,361.24,2,0,1,3,False,False,0.49403124212646293,Medium
O1372,P954,162.96,3,0,0,2,False,True,0.16466649603838238,Low
O1373,P126,477.28,5,1,0,3,False,False,0.21897324319881553,Low
O1374,P843,412.63,3,1,0,4,False,False,0.3314497303358244,Medium
O1375,P718,311.19,5,0,0,2,False,False,0.17346371085039639,Low
O1376,P788,193.81,1,1,1,3,False,True,0.38368290871086264,Medium
O1377,P823,202.33,3,1,0,2,False,True,0.1748583910214786,Low
O1378,P777,110.51,5,0,0,1,True,False,0.07946442752003108,Low
O1379,P435,12.41,2,0,1,3,True,False,0.23148394191914262,Low
O1380,P608,466.88,4,0,0,1,False,False,0.2874998994039901,Low
O1381,P205,51.61,2,1,1,2,True,False,0.24742202629078922,Low
O1382,P687,17.72,5,0,0,1,True,False,0.06785474596248181,Low
O1383,P879,379.89,4,1,0,3,False,False,0.25003555163559504,Low
O1384,P815,100.4,3,0,0,2,True,False,0.1443746143080029,Low
O1385,P985,482.11,1,0,1,1,False,False,0.6413882158521353,High
O1386,P243,387.88,3,0,0,3,False,False,0.32484764121306675,Medium
O1387,P518,261.42,1,0,1,2,False,True,0.41721694695898653,Medium
O1388,P837,306.23,4,0,0,3,False,False,0.22552570402421512,Low
O1389,P465,397.39,4,0,0,1,False,False,0.26207255941525287,Low
O1390,P907,399.11,4,0,0,3,False,False,0.2567152277206372,Low
O1391,P364,15.13,4,0,0,2,True,False,0.09210160504694746,Low
O1392,P148,171.33,4,0,0,2,False,True,0.12339207267467042,Low
O1393,P825,104.23,5,0,0,4,True,False,0.07531628800270924,Low
O1394,P324,111.6,2,1,1,3,True,False,0.26547179971301593,Low
O1395,P257,48.38,3,0,0,2,True,False,0.13296515997691918,Low
O1396,P148,193.7,3,0,0,2,False,True,0.1725825683040724,Low
O1397,P695,200.31,3,0,0,1,False,True,0.17656931771967802,Low
O1398,P891,133.29,3,1,0,3,True,False,0.15001035837210314,Low
O1399,P260,206.32,1,0,1,2,False,True,0.39282853972860815,Medium
O1400,P211,99.01,1,0,1,4,True,False,0.33087892945207314,Medium
O1401,P543,203.98,4,0,0,5,False,True,0.12485022913890183,Low
O1402,P599,137.13,3,0,0,1,True,False,0.1549337690043551,Low
O1403,P712,310.3,5,1,0,3,False,False,0.1710173282143297,Low
O1404,P928,64.68,1,0,1,4,True,False,0.317067071776665,Medium
O1405,P270,255.59,4,0,0,4,False,True,0.13741373872683887,Low
O1406,P519,463.08,3,0,0,1,False,False,0.36299753848021915,Medium
O1407,P792,250.78,4,1,0,2,False,True,0.14006767791158833,Low
O1408,P473,423.81,1,1,1,1,False,False,0.6163977240666078,High
O1409,P416,217.57,2,0,1,4,False,True,0.31045806082691824,Medium
O1410,P312,481.58,4,0,0,1,False,False,0.29306365168030324,Low
O1411,P260,366.8,5,0,0,2,False,False,0.1886036242840291,Low
O1412,P755,44.48,2,0,1,2,True,False,0.2449909785542421,Low
O1413,P669,64.18,2,0,1,1,True,False,0.25468266772401105,Low
O1414,P895,229.94,5,1,0,3,False,True,0.097906931587617,Low
O1415,P311,36.45,3,0,0,2,True,False,0.13045863129574833,Low
O1416,P736,214.39,3,1,0,3,False,True,0.1758174396294281,Low
O1417,P547,93.48,1,1,1,2,True,False,0.33551972665673696,Medium
O1418,P110,77.35,1,1,1,2,True,False,0.32894547987145445,Medium
O1419,P853,136.34,3,1,0,1,True,False,0.15474383566572983,Low
O1420,P832,276.03,5,0,0,4,False,True,0.10418665930182848,Low
O1421,P981,100.5,3,0,0,3,True,False,0.14248995624362637,Low
O1422,P242,28.29,3,0,0,5,True,False,0.12363241970999746,Low
O1423,P134,80.42,5,0,0,2,True,False,0.07443685502096999,Low
O1424,P123,94.07,1,0,1,2,True,False,0.3357614309479728,Medium
O1425,P692,379.92,3,0,0,2,False,False,0.3250450184484734,Medium
O1426,P767,206.67,1,1,1,2,False,True,0.3929819191676899,Medium
O1427,P434,418.24,1,1,1,2,False,False,0.6102894598473375,High
O1428,P188,109.91,1,0,1,1,True,False,0.34578575830608366,Medium
O1429,P372,311.04,3,0,0,4,False,False,0.29146575283274656,Low
O1430,P926,50.6,3,0,0,4,True,False,0.12988666940170981,Low
O1431,P721,275.29,3,1,0,5,False,True,0.18783973938458767,Low
O1432,P999,142.59,5,0,0,2,True,False,0.08269864132974886,Low
O1433,P245,366.22,4,0,0,3,False,False,0.24535577397182146,Low
O1434,P789,341.18,5,1,0,1,False,False,0.18382356714871986,Low
O1435,P794,363.88,1,1,1,3,False,False,0.5825220801406354,Medium
O1436,P272,128.85,3,0,0,2,True,False,0.15095209264108325,Low
O1437,P720,10.63,2,0,1,3,True,False,0.2309026864559931,Low
O1438,P845,470.42,3,0,0,1,False,False,0.3661214027281287,Medium
O1439,P326,407.95,3,0,0,3,False,False,0.33298621045499055,Medium
O1440,P332,70.88,3,0,0,1,True,False,0.13965825113032487,Low
O1441,P709,267.27,1,1,1,2,False,True,0.4198324902481702,Medium
O1442,P606,289.49,5,0,0,4,False,True,0.10651731935250158,Low
O1443,P361,33.04,4,0,0,2,True,False,0.09489018752388173,Low
O1444,P638,188.2,3,0,0,2,False,True,0.17114442901245117,Low
O1445,P696,431.26,4,1,0,5,False,False,0.26209775753206255,Low
O1446,P804,367.16,4,0,0,4,False,False,0.24281017499216256,Low
O1447,P385,155.99,3,0,0,1,False,True,0.16504078761381874,Low
O1448,P653,61.2,5,1,0,2,True,False,0.07204033970543046,Low
O1449,P285,284.23,4,0,0,6,False,True,0.13999044853015935,Low
O1450,P712,145.12,1,0,1,3,True,False,0.3534346560311124,Medium
O1451,P124,191.93,5,0,0,2,False,True,0.09321403038652704,Low
O1452,P275,81.11,3,1,0,1,True,False,0.1419318110331913,Low
O1453,P262,324.38,2,0,1,1,False,False,0.4848677765148228,Medium
O1454,P778,475.36,2,0,1,2,False,False,0.5501577697836639,Medium
O1455,P748,418.43,5,0,0,3,False,False,0.20104454750356965,Low
O1456,P665,410.97,1,0,1,4,False,False,0.5996783304123956,Medium
O1457,P494,27.4,5,0,0,3,True,False,0.06702060462790281,Low
O1458,P642,378.7,4,0,0,2,False,False,0.2525449174721394,Low
O1459,P938,403.3,1,0,1,2,False,False,0.6037420012514579,High
O1460,P947,25.58,5,0,0,3,True,False,0.0668118299188631,Low
O1461,P997,209.94,3,0,0,2,False,True,0.1768847950685268,Low
O1462,P328,157.47,3,1,0,2,False,True,0.16328381433704245,Low
O1463,P483,341.26,1,1,1,2,False,False,0.576177731596443,Medium
O1464,P823,27.3,4,0,0,2,True,False,0.09398833842096067,Low
O1465,P832,428.29,3,0,0,4,False,False,0.33785561818566234,Medium
O1466,P193,182.51,3,0,0,5,False,True,0.16320619182785534,Low
O1467,P476,342.67,1,0,1,2,False,False,0.5768101845459237,Medium
O1468,P722,200.5,5,0,0,1,False,True,0.09589084461555204,Low
O1469,P463,208.18,1,0,1,2,False,True,0.393643883552563,Medium
O1470,P997,335.7,1,0,1,2,False,False,0.5736813893251809,Medium
O1471,P812,46.52,1,0,1,1,True,False,0.31993399145518625,Medium
O1472,P177,366.8,4,1,0,3,False,False,0.24555312488981376,Low
O1473,P740,228.09,1,0,1,2,False,True,0.402407867589548,Medium
O1474,P446,298.52,3,0,0,2,False,True,0.20183594210281416,Low
O1475,P732,48.53,1,0,1,2,True,False,0.31736532720417193,Medium
O1476,P589,225.64,5,0,0,3,False,True,0.0972114134808607,Low
O1477,P673,450.82,1,1,1,2,False,False,0.6244277719522784,High
O1478,P128,147.54,5,0,0,2,True,False,0.08339113958738485,Low
O1479,P836,300.83,1,0,1,1,False,False,0.5617698773340315,Medium
O1480,P265,171.92,4,0,0,2,False,True,0.12350936693229632,Low
O1481,P216,56.58,4,0,0,4,True,False,0.09594317166473285,Low
O1482,P322,334.39,2,1,1,1,False,False,0.4894622902418886,Medium
O1483,P353,400.26,5,0,0,2,False,False,0.19819141258619538,Low
O1484,P127,284.1,4,0,0,3,False,True,0.14566218340015163,Low
O1485,P994,381.9,1,0,1,4,False,False,0.5867916313507731,Medium
O1486,P227,315.66,2,0,1,3,False,False,0.4731220778917188,Medium
O1487,P986,350.72,4,0,0,3,False,False,0.24012148091143207,Low
O1488,P196,82.6,1,1,1,1,True,False,0.33452504807621986,Medium
O1489,P720,149.89,5,0,0,3,True,False,0.08253854055477054,Low
O1490,P117,206.96,3,0,0,1,False,True,0.1783526522026847,Low
O1491,P421,124.68,1,0,1,2,True,False,0.34841716668172495,Medium
O1492,P826,111.43,4,0,0,1,True,False,0.10950624132010567,Low
O1493,P166,126.92,3,0,0,2,True,False,0.15049820765079935,Low
O1494,P927,34.83,2,1,1,2,True,False,0.24172649870512325,Low
O1495,P531,241.81,1,0,1,2,False,True,0.4084839947210122,Medium
O1496,P551,250.08,3,0,0,2,False,True,0.18787878772476924,Low
O1497,P689,261.52,1,1,1,3,False,True,0.4134918420115761,Medium
O1498,P934,78.85,2,1,1,5,True,False,0.2480693859527003,Low
O1499,P996,309.61,1,1,1,2,False,False,0.5619192308646569,Medium
O1500,P918,129.71,4,1,0,3,True,False,0.10975380011806248,Low
